player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal,tm_photo
Bernardo Schappo,Estrela,DF,26.0,2053,0.0,0.0,0.48,0.04,0.0,1.184,1.14,1.228,0.702,0.044,,bernardo schappo,2028-06-30,699679.0,2026-07-08T07:42:53,2025-07-09,,https://img.a.transfermarkt.technology/portrait/medium/699679-1666299634.jpg?lm=1
Bilal Brahimi,Estrela,"FW,MF",25.0,91,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,2.0,,bilal brahimi,,,,,,
Bruno Langa,Estrela,"DF,MF",27.0,891,0.0,0.0,0.1,0.0,2.727,1.111,0.909,0.707,1.919,0.0,,bruno langa,,,,,,
David Grilo,Estrela,GK,28.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,david grilo,2028-06-30,372468.0,2026-07-08T07:42:53,2025-07-02,,https://img.a.transfermarkt.technology/portrait/medium/372468-1638712058.jpg?lm=1
Fábio Conceição,Estrela,DF,24.0,126,0.71,0.0,0.71,0.71,0.0,0.0,1.429,0.714,2.857,0.0,,fabio conceicao,,,,,,
Gonzalo Calçada,Estrela,MF,24.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,gonzalo calcada,,,,,,
Gueladan Doué,Estrela,MF,19.0,808,0.11,0.0,0.45,0.22,0.333,1.222,1.556,1.667,1.0,0.0,,gueladan doue,,,,,,
Guilherme Serrão,Estrela,"MF,DF",21.0,528,0.0,0.0,0.34,0.17,2.881,1.186,2.373,2.203,1.186,0.169,,guilherme serrao,,,,,,
Ianis Stoica,Estrela,"MF,FW",22.0,1670,0.11,0.11,1.94,0.49,2.473,0.699,0.806,1.075,1.989,0.645,,ianis stoica,2028-06-30,547754.0,2026-07-08T07:42:53,2025-07-28,,https://img.a.transfermarkt.technology/portrait/medium/547754-1753432042.png?lm=1
Issiar Dramé,Estrela,DF,26.0,4,0.0,0.0,0.0,0.0,,,,,,,,issiar drame,2027-06-30,461582.0,2026-07-08T07:42:53,2024-07-06,,https://img.a.transfermarkt.technology/portrait/medium/461582-1743698274.jpg?lm=1
Jefferson Encada,Estrela,"DF,MF",27.0,1543,0.0,0.12,0.17,0.12,2.982,0.819,0.936,1.52,0.819,0.058,,jefferson encada,2028-06-30,448468.0,2026-07-08T07:42:53,2025-07-04,,https://img.a.transfermarkt.technology/portrait/medium/448468-1547563286.png?lm=1
Jorge Meireles,Estrela,"MF,FW",21.0,752,0.0,0.24,1.44,0.36,3.452,1.19,0.714,1.548,4.048,0.119,,jorge meireles,2028-06-30,742454.0,2026-07-08T07:42:53,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/742454-1689275346.jpg?lm=1
Jovane Cabral,Estrela,"MF,FW",27.0,1672,0.32,0.05,2.96,1.24,1.452,0.43,1.559,2.312,3.065,0.161,,jovane cabral,,,,,,
João Moisés,Estrela,"FW,MF",19.0,283,0.0,0.32,0.95,0.32,0.323,0.968,0.323,1.613,1.29,0.645,,joao moises,,,,,,
João Resende,Estrela,FW,22.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,joao resende,,,,,,
Kevin Höög-Jansson,Estrela,MF,24.0,813,0.0,0.0,0.66,0.0,0.444,1.556,1.333,1.667,0.556,0.0,,kevin hoog-jansson,,,,,,
Kikas,Estrela,FW,26.0,1204,0.45,0.07,2.24,1.2,0.373,0.149,0.075,1.194,0.821,0.672,,kikas,,,,,,
Leandro Antonetti,Estrela,FW,22.0,311,0.0,0.0,1.45,0.87,0.857,0.0,0.571,2.0,2.0,0.0,,leandro antonetti,2028-06-30,892926.0,2026-07-08T07:42:53,2025-09-01,,https://img.a.transfermarkt.technology/portrait/medium/892926-1750365255.jpg?lm=1
Luan Patrick,Estrela,DF,23.0,2683,0.0,0.0,0.07,0.0,0.168,1.107,1.04,0.872,0.268,0.067,,luan patrick,2028-06-30,658674.0,2026-07-08T07:42:53,2025-07-10,,https://img.a.transfermarkt.technology/portrait/medium/658674-1682527289.jpg?lm=1
Max Scholze,Estrela,DF,20.0,729,0.0,0.0,0.49,0.12,1.605,0.494,2.716,0.988,1.235,0.0,,max scholze,2028-06-30,707350.0,2026-07-08T07:42:53,2026-01-28,,https://img.a.transfermarkt.technology/portrait/medium/707350-1753735529.jpg?lm=1
Nilton Varela,Estrela,MF,24.0,57,0.0,0.0,0.0,0.0,1.667,0.0,1.667,3.333,3.333,0.0,,nilton varela,,,,,,
Otávio,Estrela,DF,19.0,1353,0.0,0.07,0.2,0.07,0.333,2.533,1.667,1.8,1.0,0.0,,otavio,2029-06-30,1094885.0,2026-07-08T07:42:53,2025-10-20,,https://img.a.transfermarkt.technology/portrait/medium/1094885-1767963953.jpg?lm=1
Oumar Ngom,Estrela,MF,21.0,832,0.0,0.11,1.3,0.0,0.326,1.304,1.848,1.196,1.739,0.0,,oumar ngom,,,,,,
Paulo Moreira,Estrela,MF,25.0,2373,0.11,0.08,0.53,0.23,0.492,0.568,0.871,1.477,2.083,0.038,,paulo moreira,,,,,,
Renan Ribeiro,Estrela,GK,35.0,2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,renan ribeiro,,,,,,
Robinho,Estrela,"MF,FW",22.0,941,0.0,0.1,0.57,0.0,0.476,2.0,1.429,1.81,1.524,0.381,,robinho,2028-06-30,1093626.0,2026-07-08T07:42:53,2025-07-14,,https://img.a.transfermarkt.technology/portrait/medium/1093626-1711599066.jpg?lm=1
Rodrigo Pinho,Estrela,FW,34.0,1190,0.23,0.08,3.03,1.13,0.152,0.227,0.379,1.97,1.818,0.455,,rodrigo pinho,2027-06-30,366278.0,2026-07-08T07:42:53,2024-01-03,,https://img.a.transfermarkt.technology/portrait/medium/366278-1743700311.jpg?lm=1
Ryan Carlos,Estrela,MF,23.0,154,0.0,0.0,0.0,0.0,4.118,1.765,1.176,1.176,0.588,0.0,,ryan carlos,,,,,,
Sidny Lopes Cabral,Estrela,"MF,DF",22.0,1320,0.14,0.2,2.25,0.82,7.755,0.748,0.68,1.633,1.769,0.136,,sidny lopes cabral,,,,,,
Stefan Lekovic,Estrela,"DF,MF",21.0,780,0.23,0.0,0.92,0.35,0.115,1.839,1.034,0.92,0.575,0.115,,stefan lekovic,2029-06-30,797572.0,2026-07-08T07:42:53,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/797572-1739282472.jpg?lm=1
Sydney van Hooijdonk,Estrela,FW,25.0,360,0.0,0.25,2.0,1.0,0.75,0.0,0.0,2.5,1.0,0.5,,sydney van hooijdonk,2028-06-30,439292.0,2026-07-08T07:42:53,2026-01-29,,https://img.a.transfermarkt.technology/portrait/medium/439292-1755785236.jpg?lm=1
Tom Moustier,Estrela,MF,23.0,249,0.0,0.0,1.81,0.36,5.0,0.0,1.071,1.786,1.071,0.714,,tom moustier,2028-06-30,782889.0,2026-07-08T07:42:53,2026-01-20,,https://img.a.transfermarkt.technology/portrait/medium/782889-1753388045.jpg?lm=1
Yahya Kalley,Estrela,DF,24.0,42,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,,yahya kalley,2028-06-30,593410.0,2026-07-08T07:42:53,2026-01-30,,https://img.a.transfermarkt.technology/portrait/medium/593410-1630507412.jpg?lm=1
Antoine Joujou,Famalicão,MF,22.0,584,0.46,0.15,2.77,1.39,3.385,0.923,1.692,0.923,0.923,0.615,,antoine joujou,,,,,,
García,Famalicão,DF,23.0,570,0.0,0.0,0.32,0.16,3.81,1.746,1.27,1.111,1.429,0.0,,garcia,2029-06-30,574758.0,2026-07-08T07:42:11,2025-07-06,,https://img.a.transfermarkt.technology/portrait/medium/574758-1595155750.jpg?lm=1
Gil Bastião Dias,Famalicão,"MF,FW",28.0,2494,0.14,0.25,1.91,0.58,4.549,0.542,1.444,1.552,1.552,0.0,,gil bastiao dias,,,,,,
Gonzalo Pastor,Famalicão,MF,19.0,37,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,,gonzalo pastor,,,,,,
Gustavo sá,Famalicão,MF,20.0,2697,0.13,0.07,1.47,0.47,1.8,0.367,1.067,2.5,2.4,0.1,,gustavo sa,2029-06-30,982575.0,2026-07-08T07:42:11,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/982575-1742141418.jpg?lm=1
Ibrahima Ba,Famalicão,DF,20.0,1658,0.05,0.05,0.65,0.22,0.109,1.793,0.87,0.924,0.598,0.109,,ibrahima ba,2030-06-30,1191154.0,2026-07-08T07:42:11,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1191154-1758311322.jpg?lm=1
Justin de Haas,Famalicão,DF,25.0,2790,0.13,0.0,0.68,0.29,0.258,1.0,0.871,1.129,0.839,0.032,,justin de haas,,,,,,
Lazar Carević,Famalicão,GK,26.0,3060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,lazar carevic,2028-06-30,344457.0,2026-07-08T07:42:11,2024-08-21,,https://img.a.transfermarkt.technology/portrait/medium/344457-1729964020.jpg?lm=1
Leonardo Realpe,Famalicão,DF,24.0,1701,0.05,0.05,0.37,0.16,0.0,1.693,0.635,1.005,0.688,0.0,,leonardo realpe,,,,,,
Marcos Peña,Famalicão,MF,20.0,364,0.0,0.0,0.49,0.0,0.5,1.5,2.5,1.25,2.75,0.0,,marcos pena,2029-06-30,1064121.0,2026-07-08T07:42:11,2025-08-01,,https://img.a.transfermarkt.technology/portrait/medium/1064121-1755151656.jpg?lm=1
Marcos Vinicios Sorriso,Famalicão,"MF,FW",24.0,2784,0.16,0.13,2.04,0.65,5.663,0.68,0.906,1.1,2.88,0.065,,marcos vinicios sorriso,,,,,,
Mathias De Amorim,Famalicão,MF,20.0,2450,0.15,0.07,1.32,0.33,0.993,0.956,1.654,2.279,2.794,0.147,,mathias de amorim,2028-06-30,1061975.0,2026-07-08T07:42:11,2024-08-08,,https://img.a.transfermarkt.technology/portrait/medium/1061975-1766702373.jpg?lm=1
Otar Mamageishvili,Famalicão,MF,22.0,126,0.0,0.0,0.71,0.0,2.143,1.429,1.429,1.429,0.714,0.0,,otar mamageishvili,,,,,,
Pedro Bondo,Famalicão,DF,20.0,1172,0.0,0.0,0.61,0.08,2.538,0.462,1.231,1.154,2.077,0.077,,pedro bondo,2029-06-30,847484.0,2026-07-08T07:42:11,2025-01-21,,https://img.a.transfermarkt.technology/portrait/medium/847484-1766431838.jpg?lm=1
Pedro Santos,Famalicão,MF,22.0,706,0.25,0.38,1.27,0.25,3.974,0.385,1.667,1.795,1.667,0.256,,pedro santos,2028-06-30,825835.0,2026-07-08T07:42:11,2025-07-11,,https://img.a.transfermarkt.technology/portrait/medium/825835-1704275152.jpg?lm=1
Rafa Soares,Famalicão,DF,30.0,1709,0.05,0.16,0.26,0.11,4.526,1.0,0.684,1.158,0.158,0.0,,rafa soares,,,,,,
Rochinha,Famalicão,"FW,MF",30.0,4,0.0,0.0,0.0,0.0,,,,,,,,rochinha,2027-06-30,290336.0,2026-07-08T07:42:11,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/290336-1666099955.jpg?lm=1
Rodrigo Pinheiro,Famalicão,DF,22.0,2570,0.11,0.07,0.46,0.21,2.657,0.699,1.224,1.993,1.608,0.105,,rodrigo pinheiro,2027-06-30,549038.0,2026-07-08T07:42:11,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/549038-1749738242.jpg?lm=1
Roméo Beney,Famalicão,FW,20.0,207,0.0,0.0,3.48,2.17,7.391,0.435,2.174,5.217,1.739,0.0,,romeo beney,2030-06-30,700479.0,2026-07-08T07:42:11,2025-07-25,,https://img.a.transfermarkt.technology/portrait/medium/700479-1707377051.jpg?lm=1
Rudi Almeida,Famalicão,FW,20.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rudi almeida,,,,,,
Simon Elisor,Famalicão,FW,26.0,2040,0.04,0.09,1.9,0.79,0.485,0.044,0.396,1.454,1.938,0.352,,simon elisor,,,,,,
Tom van de Looi,Famalicão,MF,26.0,2746,0.0,0.0,1.05,0.13,0.164,0.656,1.475,1.475,0.787,0.0,,tom van de looi,2027-06-30,420189.0,2026-07-08T07:42:11,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/420189-1632545699.png?lm=1
Umar Abubakar,Famalicão,FW,19.0,414,0.65,0.0,3.91,1.96,0.87,0.0,0.0,3.261,1.304,1.087,,umar abubakar,2030-06-30,1133954.0,2026-07-08T07:42:11,2025-07-14,,https://img.a.transfermarkt.technology/portrait/medium/1133954-1741365210.jpg?lm=1
Yassir Zabiri,Famalicão,FW,20.0,661,0.54,0.0,3.4,2.04,0.137,0.411,0.822,2.192,0.959,0.274,,yassir zabiri,,,,,,
Óscar Aranda,Famalicão,MF,23.0,17,0.0,0.0,5.29,0.0,15.0,0.0,0.0,5.0,0.0,0.0,,oscar aranda,2026-06-30,652332.0,2026-07-08T07:42:11,2023-08-08,,https://img.a.transfermarkt.technology/portrait/medium/652332-1742552942.jpg?lm=1
Agustín Moreira,Gil Vicente FC,MF,24.0,1028,0.18,0.09,2.36,0.79,2.982,0.614,1.316,1.404,1.491,0.439,,agustin moreira,2029-06-30,999072.0,2026-07-08T07:42:27,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/999072-1726767292.jpg?lm=1
Andrew,Gil Vicente FC,GK,24.0,1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,andrew,,,,,,
Antonio Espigare,Gil Vicente FC,DF,20.0,980,0.09,0.0,0.73,0.18,0.0,0.367,0.642,1.101,0.092,0.0,,antonio espigare,,,,,,
Carlos Eduardo,Gil Vicente FC,FW,22.0,279,0.65,0.0,1.94,0.97,0.323,0.645,0.645,3.548,1.29,1.29,,carlos eduardo,2028-06-30,927714.0,2026-07-08T07:42:27,2025-01-24,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Daniel Figueira,Gil Vicente FC,GK,27.0,841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,daniel figueira,,,,,,
Facundo Cáseres,Gil Vicente FC,MF,24.0,2185,0.0,0.0,0.21,0.04,0.165,1.235,1.358,2.14,1.728,0.0,,facundo caseres,2028-06-30,829434.0,2026-07-08T07:42:27,2024-07-23,,https://img.a.transfermarkt.technology/portrait/medium/829434-1646598800.png?lm=1
Ghislain Konan,Gil Vicente FC,DF,29.0,2658,0.0,0.0,0.58,0.2,2.271,0.881,0.949,0.78,0.881,0.0,,ghislain konan,2026-06-30,422850.0,2026-07-08T07:42:27,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/422850-1780315250.jpg?lm=1
Gil Martins,Gil Vicente FC,MF,19.0,3,0.0,0.0,0.0,0.0,,,,,,,,gil martins,2028-06-30,937727.0,2026-07-08T07:42:27,2026-02-02,,https://img.a.transfermarkt.technology/portrait/medium/937727-1770902580.jpg?lm=1
Gonçalo Maia,Gil Vicente FC,MF,19.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,goncalo maia,2028-06-30,1089809.0,2026-07-08T07:42:27,2028-06-30,NEW,https://img.a.transfermarkt.technology/portrait/medium/1089809-1710240842.jpg?lm=1
Gustavo Varela,Gil Vicente FC,FW,20.0,1524,0.35,0.18,2.95,1.36,0.237,0.0,0.355,0.947,2.485,0.355,,gustavo varela,,,,,,
Hevertton Santos,Gil Vicente FC,DF,24.0,876,0.0,0.1,0.51,0.0,2.062,1.031,2.268,1.134,0.515,0.103,,hevertton santos,,,,,,
Héctor,Gil Vicente FC,FW,29.0,352,0.51,0.26,2.05,1.28,0.0,0.513,0.513,1.795,0.513,0.0,,hector,,,,,,
Joelson Fernandes,Gil Vicente FC,MF,22.0,1013,0.09,0.27,1.51,0.27,4.779,0.442,0.796,1.681,2.832,0.354,,joelson fernandes,2029-06-30,581140.0,2026-07-08T07:42:27,2025-08-30,,https://img.a.transfermarkt.technology/portrait/medium/581140-1696433273.png?lm=1
Jonathan Buatu,Gil Vicente FC,DF,31.0,2745,0.03,0.03,0.49,0.07,0.0,0.754,0.689,0.918,0.426,0.131,,jonathan buatu,,,,,,
Jonathan Mutombo,Gil Vicente FC,DF,22.0,120,0.0,0.0,0.75,0.0,1.538,0.769,1.538,0.0,0.0,0.0,,jonathan mutombo,2027-06-30,721952.0,2026-07-08T07:42:27,2024-07-03,,https://img.a.transfermarkt.technology/portrait/medium/721952-1770902469.jpg?lm=1
Lucão,Gil Vicente FC,GK,24.0,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,lucao,2028-06-30,412372.0,2026-07-08T07:42:27,2026-01-16,,https://img.a.transfermarkt.technology/portrait/medium/412372-1717523097.jpg?lm=1
Luís Esteves,Gil Vicente FC,MF,27.0,2754,0.13,0.26,2.48,0.75,4.183,0.882,0.948,1.144,1.732,0.065,,luis esteves,,,,,,
Martín Fernández,Gil Vicente FC,MF,22.0,699,0.13,0.13,1.42,0.13,2.308,0.769,0.385,2.179,2.949,0.385,,martin fernandez,2029-06-30,822141.0,2026-07-08T07:42:27,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/822141-1750607712.jpg?lm=1
Marvin Elimbi,Gil Vicente FC,DF,22.0,2430,0.0,0.0,0.52,0.07,0.259,0.852,0.704,1.296,0.296,0.074,,marvin elimbi,2028-06-30,862628.0,2026-07-08T07:42:27,2024-08-29,,https://img.a.transfermarkt.technology/portrait/medium/862628-1770902208.jpg?lm=1
Mohamed Bamba,Gil Vicente FC,MF,20.0,88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,,mohamed bamba,2027-06-30,1178475.0,2026-07-08T07:42:27,2025-02-03,,https://img.a.transfermarkt.technology/portrait/medium/1178475-1723838539.png?lm=1
Murilo Costa,Gil Vicente FC,MF,30.0,2575,0.17,0.14,2.59,1.12,6.014,0.315,0.559,0.42,0.874,0.28,,murilo costa,,,,,,
Pablo,Gil Vicente FC,FW,21.0,945,0.76,0.1,2.19,1.24,0.095,0.286,0.667,2.286,2.857,0.476,,pablo,,,,,,
Rodrigo Rodrigues,Gil Vicente FC,FW,17.0,36,0.0,0.0,2.5,2.5,0.0,2.5,2.5,7.5,7.5,0.0,,rodrigo rodrigues,2027-06-30,1333982.0,2026-07-07T08:43:34,2025-11-01,,https://img.a.transfermarkt.technology/portrait/medium/1333982-1783284997.jpg?lm=1
Santiago García,Gil Vicente FC,MF,23.0,2640,0.2,0.1,2.11,0.65,1.092,0.375,1.126,1.741,2.184,0.068,,santiago garcia,,,,,,
Sergio Bermejo,Gil Vicente FC,MF,27.0,401,0.0,0.0,2.02,0.45,5.111,0.222,0.667,3.111,2.0,0.0,,sergio bermejo,2027-06-30,372051.0,2026-07-08T07:42:27,2025-01-24,,https://img.a.transfermarkt.technology/portrait/medium/372051-1720169542.jpg?lm=1
Tidjany Chabrol,Gil Vicente FC,MF,23.0,503,0.0,0.0,3.22,1.07,1.607,0.0,0.893,1.25,2.679,0.179,,tidjany chabrol,,,,,,
Weverson,Gil Vicente FC,DF,25.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,weverson,2028-06-30,412367.0,2026-07-08T07:42:27,2026-01-29,,https://img.a.transfermarkt.technology/portrait/medium/412367-1654715390.png?lm=1
Zé Carlos,Gil Vicente FC,DF,27.0,2454,0.0,0.0,0.62,0.04,2.234,1.319,1.136,1.465,1.319,0.073,,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,,https://img.a.transfermarkt.technology/portrait/medium/908936-1672674297.png?lm=1
Zé Carlos,Gil Vicente FC,DF,27.0,2454,0.0,0.0,0.62,0.04,0.448,2.313,1.642,1.567,1.045,0.0,,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,,https://img.a.transfermarkt.technology/portrait/medium/908936-1672674297.png?lm=1
Zé Carlos,Gil Vicente FC,DF,27.0,2454,0.0,0.0,0.37,0.0,2.234,1.319,1.136,1.465,1.319,0.073,,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,,https://img.a.transfermarkt.technology/portrait/medium/908936-1672674297.png?lm=1
Zé Carlos,Gil Vicente FC,DF,27.0,2454,0.0,0.0,0.37,0.0,0.448,2.313,1.642,1.567,1.045,0.0,,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,,https://img.a.transfermarkt.technology/portrait/medium/908936-1672674297.png?lm=1
Zé Carlos,Gil Vicente FC,MF,23.0,1209,0.0,0.0,0.62,0.04,2.234,1.319,1.136,1.465,1.319,0.073,,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,,https://img.a.transfermarkt.technology/portrait/medium/908936-1672674297.png?lm=1
Zé Carlos,Gil Vicente FC,MF,23.0,1209,0.0,0.0,0.62,0.04,0.448,2.313,1.642,1.567,1.045,0.0,,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,,https://img.a.transfermarkt.technology/portrait/medium/908936-1672674297.png?lm=1
Zé Carlos,Gil Vicente FC,MF,23.0,1209,0.0,0.0,0.37,0.0,2.234,1.319,1.136,1.465,1.319,0.073,,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,,https://img.a.transfermarkt.technology/portrait/medium/908936-1672674297.png?lm=1
Zé Carlos,Gil Vicente FC,MF,23.0,1209,0.0,0.0,0.37,0.0,0.448,2.313,1.642,1.567,1.045,0.0,,ze carlos,2028-06-30,908936.0,2026-07-08T07:42:27,2025-07-23,,https://img.a.transfermarkt.technology/portrait/medium/908936-1672674297.png?lm=1
Afonso Assis,Moreirense,MF,19.0,885,0.1,0.1,0.51,0.2,0.0,1.735,0.714,1.939,1.429,0.102,,afonso assis,2030-06-30,1365020.0,2026-07-08T07:42:50,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1365020-1778859569.jpeg?lm=1
Alan,Moreirense,"MF,FW",25.0,2690,0.13,0.17,1.37,0.6,4.95,0.201,0.468,1.304,1.773,0.134,,alan,,,,,,
André Ferreira,Moreirense,GK,29.0,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,andre ferreira,2028-06-30,290346.0,2026-07-08T07:42:50,2025-07-21,,https://img.a.transfermarkt.technology/portrait/medium/290346-1548259586.jpg?lm=1
Bernardo Martins,Moreirense,MF,27.0,612,0.15,0.15,2.35,1.18,2.206,0.588,1.912,2.5,2.647,0.0,,bernardo martins,,,,,,
Caio Secco,Moreirense,GK,34.0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,caio secco,,,,,,
Cédric Teguia,Moreirense,"MF,FW",23.0,855,0.0,0.0,1.05,0.21,3.158,1.158,0.737,1.263,1.053,0.0,,cedric teguia,,,,,,
Dinis Pinto,Moreirense,DF,24.0,2008,0.04,0.27,0.67,0.27,1.39,0.987,1.345,1.435,2.063,0.0,,dinis pinto,2027-06-30,663254.0,2026-07-08T07:42:50,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/663254-1705663219.png?lm=1
Diogo Travassos,Moreirense,"MF,FW",21.0,2431,0.19,0.11,1.48,0.44,3.037,0.926,1.593,1.704,1.778,0.185,,diogo travassos,,,,,,
Fabiano Souza,Moreirense,DF,25.0,499,0.0,0.0,0.36,0.0,1.636,1.091,1.091,1.636,1.455,0.0,,fabiano souza,,,,,,
Gilberto Batista,Moreirense,DF,21.0,1938,0.0,0.0,0.23,0.14,0.0,1.395,0.791,0.605,0.465,0.047,,gilberto batista,2027-06-30,816572.0,2026-07-08T07:42:50,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/816572-1705663008.png?lm=1
Guilherme Schettine,Moreirense,FW,29.0,984,0.82,0.09,2.56,1.55,0.367,0.183,0.183,2.018,1.743,0.459,,guilherme schettine,,,,,,
Jimi Gower,Moreirense,MF,20.0,165,0.0,0.0,0.55,0.0,0.0,1.111,0.556,1.111,2.778,1.111,,jimi gower,2028-06-30,890718.0,2026-07-08T07:42:50,2025-08-06,,https://img.a.transfermarkt.technology/portrait/medium/890718-1744146290.jpg?lm=1
Joel Jorquera,Moreirense,MF,24.0,32,0.0,0.0,2.81,0.0,0.0,0.0,0.0,2.5,5.0,0.0,,joel jorquera,2027-06-30,633114.0,2026-07-08T07:42:50,2025-01-27,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Kevyn Monteiro,Moreirense,DF,19.0,362,0.0,0.0,0.5,0.0,0.0,2.75,1.5,1.0,1.0,0.0,,kevyn monteiro,2030-06-30,1116537.0,2026-07-08T07:42:50,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/1116537-1769434591.png?lm=1
Kiko,Moreirense,"DF,MF",23.0,1843,0.05,0.0,0.49,0.15,1.902,1.171,1.463,1.61,0.927,0.049,,kiko,2029-06-30,934031.0,2026-07-08T07:42:50,2025-07-02,,https://img.a.transfermarkt.technology/portrait/medium/934031-1704295000.jpg?lm=1
Kiko Bondoso,Moreirense,"MF,FW",29.0,1999,0.0,0.18,0.36,0.09,1.802,0.36,0.631,0.541,1.667,0.225,,kiko bondoso,2027-06-30,590302.0,2026-07-08T07:42:50,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/590302-1737125586.jpg?lm=1
Landerson,Moreirense,"MF,FW",18.0,1297,0.0,0.14,0.97,0.07,1.111,0.625,0.833,1.181,2.917,0.208,,landerson,2030-06-30,1219689.0,2026-07-08T07:42:50,2025-08-14,,https://img.a.transfermarkt.technology/portrait/medium/1219689-1770771756.jpg?lm=1
Lawrence Ofori,Moreirense,MF,27.0,207,0.0,0.43,0.43,0.0,0.435,0.0,0.87,0.87,2.174,0.0,,lawrence ofori,,,,,,
Leandro Santos,Moreirense,DF,19.0,265,0.0,0.0,0.0,0.0,3.448,1.379,1.724,1.034,1.034,0.0,,leandro santos,2030-06-30,1173926.0,2026-07-08T07:42:50,2026-01-23,,https://img.a.transfermarkt.technology/portrait/medium/1173926-1750853222.jpg?lm=1
Luis Semedo,Moreirense,FW,21.0,999,0.27,0.0,1.89,0.54,0.09,0.18,0.36,1.261,1.892,0.36,,luis semedo,,,,,,
Maracás,Moreirense,DF,31.0,2590,0.14,0.0,0.21,0.14,0.035,0.903,0.972,1.042,0.521,0.104,,maracas,2026-06-30,373187.0,2026-07-08T07:42:50,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/373187-1705662823.png?lm=1
Marcelo Ferreira,Moreirense,DF,36.0,960,0.09,0.0,0.66,0.19,0.0,1.215,0.654,1.495,1.402,0.0,,marcelo ferreira,,,,,,
Mateja Stjepanović,Moreirense,MF,21.0,2410,0.04,0.0,0.71,0.15,0.261,0.858,0.672,0.896,0.336,0.0,,mateja stjepanovic,2029-06-30,698539.0,2026-07-08T07:42:50,2025-07-08,,https://img.a.transfermarkt.technology/portrait/medium/698539-1673942102.jpg?lm=1
Michel,Moreirense,DF,22.0,300,0.0,0.0,0.0,0.0,0.0,1.818,0.606,0.606,0.909,0.0,,michel,,,,,,
Miguel Silva,Moreirense,MF,17.0,4,0.0,0.0,0.0,0.0,,,,,,,,miguel silva,2027-06-30,1510255.0,2026-07-08T07:42:50,2027-06-30,NEW,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Mika,Moreirense,GK,34.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,mika,,,,,,
