squad,player,tm_player_id,season,games_missed,spells,days_out,injuries,spells_json,last_checked
Aston Villa,Lucas Digne,126664,25/26,0,0,0,,[],2026-08-10
Aston Villa,Marco Bizot,124884,25/26,0,0,0,,[],2026-08-10
Aston Villa,Morgan Rogers,503743,25/26,0,0,0,,[],2026-08-10
Aston Villa,Tammy Abraham,331726,25/26,0,0,0,,[],2026-08-10
Aston Villa,Bradley Burrowes,1202361,25/26,0,0,0,,[],2026-08-10
Aston Villa,Donyell Malen,326029,25/26,0,0,0,,[],2026-08-10
Aston Villa,George Hemmings,1023191,25/26,0,0,0,,[],2026-08-10
Bournemouth,Justin Kluivert,330659,25/26,0,0,0,,[],2026-08-10
Bournemouth,Hamed Junior Traorè,391065,25/26,0,0,0,,[],2026-08-10
Bournemouth,Ben Gannon-Doak,719673,25/26,0,0,0,,[],2026-08-10
Bournemouth,Julio Soler,1009658,25/26,0,0,0,,[],2026-08-10
Bournemouth,Lewis Cook,249089,25/26,0,0,0,,[],2026-08-10
Bournemouth,Tyler Adams,332705,25/26,0,0,0,,[],2026-08-10
Bournemouth,Ryan Christie,188077,25/26,0,0,0,,[],2026-08-10
Bournemouth,Veljko Milosavljević,989112,25/26,0,0,0,,[],2026-08-10
Bournemouth,Adam Smith,61841,25/26,0,0,0,,[],2026-08-10
Bournemouth,David Brooks,277033,25/26,0,0,0,,[],2026-08-10
Bournemouth,Marcus Tavernier,399434,25/26,0,0,0,,[],2026-08-10
Bournemouth,Enes Ünal,251106,25/26,0,0,0,,[],2026-08-10
Bournemouth,Evanilson,711337,25/26,0,0,0,,[],2026-08-10
Bournemouth,Bafodé Diakité,463605,25/26,0,0,0,,[],2026-08-10
Bournemouth,Rayan,1012564,25/26,0,0,0,,[],2026-08-10
Bournemouth,Antoine Semenyo,583255,25/26,0,0,0,,[],2026-08-10
Bournemouth,Adrien Truffert,654539,25/26,0,0,0,,[],2026-08-10
Bournemouth,Alex Scott,855256,25/26,0,0,0,,[],2026-08-10
Bournemouth,Alex Tóth,998101,25/26,0,0,0,,[],2026-08-10
Bournemouth,Amine Adli,532776,25/26,0,0,0,,[],2026-08-10
Bournemouth,Eli Junior Kroupi,955357,25/26,0,0,0,,[],2026-08-10
Bournemouth,James Hill,611793,25/26,0,0,0,,[],2026-08-10
Bournemouth,Marcos Senesi,469781,25/26,0,0,0,,[],2026-08-10
Bournemouth,Álex Jiménez,741257,25/26,0,0,0,,[],2026-08-10
Bournemouth,Đorđe Petrović,465555,25/26,0,0,0,,[],2026-08-10
Bournemouth,Ben Winterburn,854721,25/26,0,0,0,,[],2026-08-10
Brentford,Antoni Milambo,683620,25/26,0,0,0,,[],2026-08-10
Brentford,Fabio Carvalho,559263,25/26,0,0,0,,[],2026-08-10
Brentford,Aaron Hickey,591949,25/26,0,0,0,,[],2026-08-10
Brentford,Reiss Nelson,340325,25/26,0,0,0,,[],2026-08-10
Brentford,Rico Henry,339556,25/26,0,0,0,,[],2026-08-10
Brentford,Vitaly Janelt,270171,25/26,0,0,0,,[],2026-08-10
Brentford,Jordan Henderson,61651,25/26,0,0,0,,[],2026-08-10
Brentford,Ethan Pinnock,442248,25/26,0,0,0,,[],2026-08-10
Brentford,Kaye Furo,1011936,25/26,0,0,0,,[],2026-08-10
Brentford,Mikkel Damsgaard,540941,25/26,0,0,0,,[],2026-08-10
Brentford,Kristoffer Ajer,328658,25/26,0,0,0,,[],2026-08-10
Brentford,Michael Kayode,823486,25/26,0,0,0,,[],2026-08-10
Brentford,Sepp van den Berg,541231,25/26,0,0,0,,[],2026-08-10
Brentford,Caoimhín Kelleher,340918,25/26,0,0,0,,[],2026-08-10
Brentford,Dango Ouattara,823231,25/26,0,0,0,,[],2026-08-10
Brentford,Frank Onyeka,421637,25/26,0,0,0,,[],2026-08-10
Brentford,Hákon Valdimarsson,488935,25/26,0,0,0,,[],2026-08-10
Brentford,Igor Thiago,739443,25/26,0,0,0,,[],2026-08-10
Brentford,Josh Dasilva,340321,25/26,0,0,0,,[],2026-08-10
Brentford,Keane Lewis-Potter,644401,25/26,0,0,0,,[],2026-08-10
Brentford,Kevin Schade,473050,25/26,0,0,0,,[],2026-08-10
Brentford,Mathias Jensen,319859,25/26,0,0,0,,[],2026-08-10
Brentford,Nathan Collins,469050,25/26,0,0,0,,[],2026-08-10
Brentford,Romelle Donovan,1091562,25/26,0,0,0,,[],2026-08-10
Brentford,Myles Peart-Harris,587002,25/26,0,0,0,,[],2026-08-10
Brighton,Stefanos Tzimas,950091,25/26,0,0,0,,[],2026-08-10
Brighton,Kaoru Mitoma,504849,25/26,0,0,0,,[],2026-08-10
Brighton,Solly March,209212,25/26,0,0,0,,[],2026-08-10
Brighton,Jack Hinshelwood,867688,25/26,0,0,0,,[],2026-08-10
Brighton,Mats Wieffer,415381,25/26,0,0,0,,[],2026-08-10
Brighton,Brajan Gruda,700106,25/26,0,0,0,,[],2026-08-10
Brighton,James Milner,3333,25/26,0,0,0,,[],2026-08-10
Brighton,Tom Watson,933018,25/26,0,0,0,,[],2026-08-10
Brighton,Yasin Ayari,667287,25/26,0,0,0,,[],2026-08-10
Brighton,Joël Veltman,111195,25/26,0,0,0,,[],2026-08-10
Brighton,Diego Gómez,996897,25/26,0,0,0,,[],2026-08-10
Brighton,Maxim De Cuyper,429915,25/26,0,0,0,,[],2026-08-10
Brighton,Ferdi Kadioglu,369316,25/26,0,0,0,,[],2026-08-10
Brighton,Georginio Rutter,538977,25/26,0,0,0,,[],2026-08-10
Brighton,Jan Paul van Hecke,576314,25/26,0,0,0,,[],2026-08-10
Brighton,Yankuba Minteh,1012534,25/26,0,0,0,,[],2026-08-10
Brighton,Charalampos Kostoulas,1060087,25/26,0,0,0,,[],2026-08-10
Brighton,Danny Welbeck,67063,25/26,0,0,0,,[],2026-08-10
Brighton,Lewis Dunk,148153,25/26,0,0,0,,[],2026-08-10
Brighton,Bart Verbruggen,565093,25/26,0,0,0,,[],2026-08-10
Brighton,Carlos Baleba,973085,25/26,0,0,0,,[],2026-08-10
Brighton,Matt O'Riley,406634,25/26,0,0,0,,[],2026-08-10
Brighton,Olivier Boscagli,318508,25/26,0,0,0,,[],2026-08-10
Brighton,Pascal Groß,82873,25/26,0,0,0,,[],2026-08-10
Brighton,Diego Coppola,660860,25/26,0,0,0,,[],2026-08-10
Brighton,Harry Howell,1067168,25/26,0,0,0,,[],2026-08-10
Brighton,Joe Knight,978668,25/26,0,0,0,,[],2026-08-10
Brighton,Nehemiah Oriola,914269,25/26,0,0,0,,[],2026-08-10
Burnley,Zeki Amdouni,548729,25/26,0,0,0,,[],2026-08-10
Burnley,Axel Tuanzebe,342046,25/26,0,0,0,,[],2026-08-10
Burnley,Josh Cullen,242606,25/26,0,0,0,,[],2026-08-10
Burnley,Mike Trésor,381963,25/26,0,0,0,,[],2026-08-10
Burnley,Armando Broja,571743,25/26,0,0,0,,[],2026-08-10
Burnley,Bashir Humphreys,612517,25/26,0,0,0,,[],2026-08-10
Burnley,Joe Worrall,415970,25/26,0,0,0,,[],2026-08-10
Burnley,Zian Flemming,411537,25/26,0,0,0,,[],2026-08-10
Burnley,Hannibal Mejbri,607224,25/26,0,0,0,,[],2026-08-10
Burnley,Ashley Barnes,63200,25/26,0,0,0,,[],2026-08-10
Burnley,Lyle Foster,467623,25/26,0,0,0,,[],2026-08-10
Burnley,Maxime Estève,842341,25/26,0,0,0,,[],2026-08-10
Burnley,Jacob Bruun Larsen,293281,25/26,0,0,0,,[],2026-08-10
Burnley,Marcus Edwards,314367,25/26,0,0,0,,[],2026-08-10
Burnley,Jaydon Amauri Banel,706889,25/26,0,0,0,,[],2026-08-10
Burnley,Florentino Luís,357162,25/26,0,0,0,,[],2026-08-10
Burnley,Hjalmar Ekdal,392179,25/26,0,0,0,,[],2026-08-10
Burnley,Jaidon Anthony,684210,25/26,0,0,0,,[],2026-08-10
Burnley,James Ward-Prowse,181579,25/26,0,0,0,,[],2026-08-10
Burnley,Josh Laurent,314241,25/26,0,0,0,,[],2026-08-10
Burnley,Kyle Walker,95424,25/26,0,0,0,,[],2026-08-10
Burnley,Lesley Ugochukwu,711999,25/26,0,0,0,,[],2026-08-10
Burnley,Loum Tchaouna,607226,25/26,0,0,0,,[],2026-08-10
Burnley,Martin Dúbravka,74960,25/26,0,0,0,,[],2026-08-10
Burnley,Max Weiß,829299,25/26,0,0,0,,[],2026-08-10
Burnley,Quilindschy Hartman,514285,25/26,0,0,0,,[],2026-08-10
Burnley,Oliver Sonne,541628,25/26,0,0,0,,[],2026-08-10
Chelsea,Dario Essugo,670717,25/26,0,0,0,,[],2026-08-10
Chelsea,Cole Palmer,568177,25/26,0,0,0,,[],2026-08-10
Chelsea,Roméo Lavia,628451,25/26,0,0,0,,[],2026-08-10
Chelsea,Jamie Gittens,670882,25/26,0,0,0,,[],2026-08-10
Chelsea,Benoît Badiashile,463603,25/26,0,0,0,,[],2026-08-10
Chelsea,Estêvão Willian,1056993,25/26,0,0,0,,[],2026-08-10
Chelsea,Filip Jørgensen,585323,25/26,0,0,0,,[],2026-08-10
Chelsea,Liam Delap,610849,25/26,0,0,0,,[],2026-08-10
Chelsea,Reece James,472423,25/26,0,0,0,,[],2026-08-10
Chelsea,Tosin Adarabioyo,258878,25/26,0,0,0,,[],2026-08-10
Chelsea,Wesley Fofana,475411,25/26,0,0,0,,[],2026-08-10
Chelsea,Mamadou Sarr,910905,25/26,0,0,0,,[],2026-08-10
Chelsea,Pedro Neto,487465,25/26,0,0,0,,[],2026-08-10
Chelsea,Marc Cucurella,284857,25/26,0,0,0,,[],2026-08-10
Chelsea,Trevoh Chalobah,346314,25/26,0,0,0,,[],2026-08-10
Chelsea,Malo Gusto,620322,25/26,0,0,0,,[],2026-08-10
Chelsea,Andrey Santos,743600,25/26,0,0,0,,[],2026-08-10
Chelsea,Enzo Fernández,648195,25/26,0,0,0,,[],2026-08-10
Chelsea,Alejandro Garnacho,811779,25/26,0,0,0,,[],2026-08-10
Chelsea,Jorrel Hato,904802,25/26,0,0,0,,[],2026-08-10
Chelsea,Joshua Acheampong,1004708,25/26,0,0,0,,[],2026-08-10
Chelsea,João Pedro,626724,25/26,0,0,0,,[],2026-08-10
Chelsea,Robert Sánchez,403151,25/26,0,0,0,,[],2026-08-10
Chelsea,Jesse Derry,1135611,25/26,0,0,0,,[],2026-08-10
Chelsea,Levi Colwill,614258,25/26,0,0,0,,[],2026-08-10
Chelsea,Marc Guiu,938158,25/26,0,0,0,,[],2026-08-10
Chelsea,Moisés Caicedo,687626,25/26,0,0,0,,[],2026-08-10
Chelsea,Facundo Buonanotte,983989,25/26,0,0,0,,[],2026-08-10
Chelsea,Shumaira Mheuka,982097,25/26,0,0,0,,[],2026-08-10
Chelsea,Tyrique George,936874,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Eddie Nketiah,340324,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Rio Cardines,1047257,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Chadi Riad,689637,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Daichi Kamada,356141,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Daniel Muñoz,493003,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Evann Guessand,500689,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Ismaila Sarr,410225,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Jean-Philippe Mateta,420002,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Eberechi Eze,479999,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Chris Richards,578539,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Jørgen Strand Larsen,429983,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Nathaniel Clyne,85177,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Adam Wharton,744149,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Borna Sosa,293194,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Marc Guéhi,392757,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Odsonne Édouard,344152,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Dean Henderson,258919,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Jefferson Lerma,262980,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Justin Devenny,747009,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Walter Benítez,296802,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Brennan Johnson,470607,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Christantus Uche,1124005,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Jaydee Canvot,1006411,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Maxence Lacroix,434224,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Romain Esse,967319,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Tyrick Mitchell,730893,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Will Hughes,207014,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Yeremi Pino,568157,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Joél Drakes-Thomas,1348941,25/26,0,0,0,,[],2026-08-10
Crystal Palace,Kaden Rodney,860078,25/26,0,0,0,,[],2026-08-10
Everton,Jarrad Branthwaite,661053,25/26,0,0,0,,[],2026-08-10
Everton,Jack Grealish,203460,25/26,0,0,0,,[],2026-08-10
Everton,Nathan Patterson,424015,25/26,0,0,0,,[],2026-08-10
Everton,Carlos Alcaraz,748319,25/26,0,0,0,,[],2026-08-10
Everton,Merlin Röhl,608832,25/26,0,0,0,,[],2026-08-10
Everton,Kiernan Dewsbury-Hall,475188,25/26,0,0,0,,[],2026-08-10
Everton,Vitaliy Mykolenko,404842,25/26,0,0,0,,[],2026-08-10
Everton,Tim Iroegbunam,696589,25/26,0,0,0,,[],2026-08-10
Everton,Michael Keane,118534,25/26,0,0,0,,[],2026-08-10
Everton,Tyler Dibling,866655,25/26,0,0,0,,[],2026-08-10
Everton,Beto,595809,25/26,0,0,0,,[],2026-08-10
Everton,James Tarkowski,173504,25/26,0,0,0,,[],2026-08-10
Everton,Dwight McNeil,584769,25/26,0,0,0,,[],2026-08-10
Everton,Harrison Armstrong,1107733,25/26,0,0,0,,[],2026-08-10
Everton,Idrissa Gana Gueye,126665,25/26,0,0,0,,[],2026-08-10
Everton,Iliman Ndiaye,623570,25/26,0,0,0,,[],2026-08-10
Everton,Jake O'Brien,711544,25/26,0,0,0,,[],2026-08-10
Everton,James Garner,505219,25/26,0,0,0,,[],2026-08-10
Everton,Jordan Pickford,130164,25/26,0,0,0,,[],2026-08-10
Everton,Séamus Coleman,68390,25/26,0,0,0,,[],2026-08-10
Everton,Thierno Barry,937941,25/26,0,0,0,,[],2026-08-10
Everton,Tyrique George,936874,25/26,0,0,0,,[],2026-08-10
Fulham,Rodrigo Muniz,735571,25/26,0,0,0,,[],2026-08-10
Fulham,Antonee Robinson,349701,25/26,0,0,0,,[],2026-08-10
Fulham,Oscar Bobb,661207,25/26,0,0,0,,[],2026-08-10
Fulham,Kenny Tete,206746,25/26,0,0,0,,[],2026-08-10
Fulham,Ryan Sessegnon,392775,25/26,0,0,0,,[],2026-08-10
Fulham,Saša Lukić,245056,25/26,0,0,0,,[],2026-08-10
Fulham,Kevin,900195,25/26,0,0,0,,[],2026-08-10
Fulham,Issa Diop,272622,25/26,0,0,0,,[],2026-08-10
Fulham,Samuel Chukwueze,401922,25/26,0,0,0,,[],2026-08-10
Fulham,Harry Wilson,279455,25/26,0,0,0,,[],2026-08-10
Fulham,Joshua King,1011131,25/26,0,0,0,,[],2026-08-10
Fulham,Raúl Jiménez,206040,25/26,0,0,0,,[],2026-08-10
Fulham,Alex Iwobi,242631,25/26,0,0,0,,[],2026-08-10
Fulham,Harrison Reed,226973,25/26,0,0,0,,[],2026-08-10
Fulham,Joachim Andersen,260827,25/26,0,0,0,,[],2026-08-10
Fulham,Jonah Kusi-Asare,1069512,25/26,0,0,0,,[],2026-08-10
Fulham,Tom Cairney,123275,25/26,0,0,0,,[],2026-08-10
Fulham,Calvin Bassey,461883,25/26,0,0,0,,[],2026-08-10
Fulham,Emile Smith Rowe,392765,25/26,0,0,0,,[],2026-08-10
Fulham,Sander Berge,333014,25/26,0,0,0,,[],2026-08-10
Fulham,Adama Traoré,204103,25/26,0,0,0,,[],2026-08-10
Fulham,Bernd Leno,72476,25/26,0,0,0,,[],2026-08-10
Fulham,Jorge Cuenca,494880,25/26,0,0,0,,[],2026-08-10
Fulham,Timothy Castagne,262226,25/26,0,0,0,,[],2026-08-10
Leeds United,Daniel James,319301,25/26,0,0,0,,[],2026-08-10
Leeds United,Anton Stach,344069,25/26,0,0,0,,[],2026-08-10
Leeds United,Sean Longstaff,346707,25/26,0,0,0,,[],2026-08-10
Leeds United,Noah Okafor,346890,25/26,0,0,0,,[],2026-08-10
Leeds United,Wilfried Gnonto,627626,25/26,0,0,0,,[],2026-08-10
Leeds United,Ilia Gruev,381753,25/26,0,0,0,,[],2026-08-10
Leeds United,Ao Tanaka,489359,25/26,0,0,0,,[],2026-08-10
Leeds United,Lucas Perri,352041,25/26,0,0,0,,[],2026-08-10
Leeds United,Lukas Nmecha,314288,25/26,0,0,0,,[],2026-08-10
Leeds United,Dominic Calvert-Lewin,306024,25/26,0,0,0,,[],2026-08-10
Leeds United,Ethan Ampadu,392771,25/26,0,0,0,,[],2026-08-10
Leeds United,Gabriel Gudmundsson,362108,25/26,0,0,0,,[],2026-08-10
Leeds United,Jaka Bijol,371851,25/26,0,0,0,,[],2026-08-10
Leeds United,Jayden Bogle,465717,25/26,0,0,0,,[],2026-08-10
Leeds United,Joe Rodon,297212,25/26,0,0,0,,[],2026-08-10
Leeds United,Pascal Struijk,410708,25/26,0,0,0,,[],2026-08-10
Leeds United,Joël Piroe,369962,25/26,0,0,0,,[],2026-08-10
Leeds United,Brenden Aaronson,393323,25/26,0,0,0,,[],2026-08-10
Leeds United,Facundo Buonanotte,983989,25/26,0,0,0,,[],2026-08-10
Leeds United,James Justin,413220,25/26,0,0,0,,[],2026-08-10
Leeds United,Karl Darlow,99397,25/26,0,0,0,,[],2026-08-10
Leeds United,Sam Byram,236953,25/26,0,0,0,,[],2026-08-10
Leeds United,Sebastiaan Bornauw,338629,25/26,0,0,0,,[],2026-08-10
Leeds United,Jack Harrison,417346,25/26,0,0,0,,[],2026-08-10
Liverpool,Alexander Isak,349066,25/26,0,0,0,,[],2026-08-10
Liverpool,Conor Bradley,624258,25/26,0,0,0,,[],2026-08-10
Liverpool,Wataru Endo,146310,25/26,0,0,0,,[],2026-08-10
Liverpool,Alisson,105470,25/26,0,0,0,,[],2026-08-10
Liverpool,Jeremie Frimpong,484547,25/26,0,0,0,,[],2026-08-10
Liverpool,Hugo Ekitike,709726,25/26,0,0,0,,[],2026-08-10
Liverpool,Joe Gomez,256178,25/26,0,0,0,,[],2026-08-10
Liverpool,Florian Wirtz,598577,25/26,0,0,0,,[],2026-08-10
Liverpool,Curtis Jones,433188,25/26,0,0,0,,[],2026-08-10
Liverpool,Mohamed Salah,148455,25/26,0,0,0,,[],2026-08-10
Liverpool,Cody Gakpo,434675,25/26,0,0,0,,[],2026-08-10
Liverpool,Federico Chiesa,341092,25/26,0,0,0,,[],2026-08-10
Liverpool,Giorgi Mamardashvili,502676,25/26,0,0,0,,[],2026-08-10
Liverpool,Ryan Gravenberch,478573,25/26,0,0,0,,[],2026-08-10
Liverpool,Harvey Elliott,565822,25/26,0,0,0,,[],2026-08-10
Liverpool,Alexis Mac Allister,534033,25/26,0,0,0,,[],2026-08-10
Liverpool,Andrew Robertson,234803,25/26,0,0,0,,[],2026-08-10
Liverpool,Dominik Szoboszlai,451276,25/26,0,0,0,,[],2026-08-10
Liverpool,Freddie Woodman,226049,25/26,0,0,0,,[],2026-08-10
Liverpool,Ibrahima Konaté,357119,25/26,0,0,0,,[],2026-08-10
Liverpool,Milos Kerkez,730861,25/26,0,0,0,,[],2026-08-10
Liverpool,Rio Ngumoha,1108466,25/26,0,0,0,,[],2026-08-10
Liverpool,Trey Nyoni,1045123,25/26,0,0,0,,[],2026-08-10
Liverpool,Virgil van Dijk,139208,25/26,0,0,0,,[],2026-08-10
Manchester City,Mateo Kovačić,51471,25/26,0,0,0,,[],2026-08-10
Manchester City,Joško Gvardiol,475959,25/26,0,0,0,,[],2026-08-10
Manchester City,Rodri,357565,25/26,0,0,0,,[],2026-08-10
Manchester City,John Stones,186590,25/26,0,0,0,,[],2026-08-10
Manchester City,Rúben Dias,258004,25/26,0,0,0,,[],2026-08-10
Manchester City,Sávio,743591,25/26,0,0,0,,[],2026-08-10
Manchester City,Rayan Aït-Nouri,578391,25/26,0,0,0,,[],2026-08-10
Manchester City,Abdukodir Khusanov,763079,25/26,0,0,0,,[],2026-08-10
Manchester City,Oscar Bobb,661207,25/26,0,0,0,,[],2026-08-10
Manchester City,Jeremy Doku,486049,25/26,0,0,0,,[],2026-08-10
Manchester City,Omar Marmoush,445939,25/26,0,0,0,,[],2026-08-10
Manchester City,Rayan Cherki,607223,25/26,0,0,0,,[],2026-08-10
Manchester City,Nicolás González,466805,25/26,0,0,0,,[],2026-08-10
Manchester City,Rico Lewis,701057,25/26,0,0,0,,[],2026-08-10
Manchester City,Phil Foden,406635,25/26,0,0,0,,[],2026-08-10
Manchester City,Marc Guéhi,392757,25/26,0,0,0,,[],2026-08-10
Manchester City,Max Alleyne,843595,25/26,0,0,0,,[],2026-08-10
Manchester City,Antoine Semenyo,583255,25/26,0,0,0,,[],2026-08-10
Manchester City,Erling Haaland,418560,25/26,0,0,0,,[],2026-08-10
Manchester City,Matheus Nunes,601883,25/26,0,0,0,,[],2026-08-10
Manchester City,Nico O’Reilly,743413,25/26,0,0,0,,[],2026-08-10
Manchester City,Bernardo Silva,241641,25/26,0,0,0,,[],2026-08-10
Manchester City,Gianluigi Donnarumma,315858,25/26,0,0,0,,[],2026-08-10
Manchester City,James Trafford,566799,25/26,0,0,0,,[],2026-08-10
Manchester City,Nathan Aké,177476,25/26,0,0,0,,[],2026-08-10
Manchester City,Tijjani Reijnders,460939,25/26,0,0,0,,[],2026-08-10
Manchester City,Divine Mukasa,1047280,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Matthijs de Ligt,326031,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Noussair Mazraoui,340456,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Patrick Dorgu,926952,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Harry Maguire,177907,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Mason Mount,346483,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Lisandro Martínez,480762,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Shea Lacey,926309,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Benjamin Šeško,627442,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Kobbie Mainoo,820374,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Matheus Cunha,517894,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Diogo Dalot,357147,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Bruno Fernandes,240306,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Joshua Zirkzee,435648,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Casemiro,16306,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Leny Yoro,923831,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Manuel Ugarte,476701,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Altay Bayındır,336077,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Amad Diallo,536835,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Ayden Heaven,1078163,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Bryan Mbeumo,413039,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Luke Shaw,183288,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Senne Lammens,503883,25/26,0,0,0,,[],2026-08-10
Manchester Utd,Tyler Fredricson,911424,25/26,0,0,0,,[],2026-08-10
