player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal,tm_photo
Mathys Silestrie,Rennes,GK,19,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,mathys silestrie,,,,,,
Mikayil Ngor Faye,Rennes,MF,21,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,mikayil ngor faye,,,,,,
Musa Al-Taamari,Rennes,"MF,FW",28,2212,0.24,0.24,2.6,0.94,3.496,0.447,0.65,0.65,1.098,1.057,,musa al-taamari,,,,,,
Nordan Mukiele,Rennes,MF,19,96,0.94,0.0,3.75,0.94,1.818,0.0,0.0,3.636,1.818,0.0,,nordan mukiele,2028-06-30,986285.0,2026-07-09T08:47:35,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/986285-1779443992.jpg?lm=1
Przemysław Frankowski,Rennes,"MF,DF",30,1210,0.07,0.15,0.67,0.22,6.119,0.672,1.866,0.97,0.746,0.075,,przemyslaw frankowski,2027-06-30,239743.0,2026-07-09T08:47:35,2025-08-05,,https://img.a.transfermarkt.technology/portrait/medium/239743-1669189009.jpg?lm=1
Quentin Merlin,Rennes,"DF,MF",23,2533,0.04,0.18,0.92,0.25,5.552,1.032,1.352,0.783,1.068,0.178,,quentin merlin,2029-06-30,557613.0,2026-07-09T08:47:35,2025-07-22,,https://img.a.transfermarkt.technology/portrait/medium/557613-1704213356.jpg?lm=1
Sebastian Szymański,Rennes,MF,26,776,0.12,0.35,1.39,0.58,6.512,0.349,1.163,1.512,1.395,0.465,,sebastian szymanski,2029-06-30,320748.0,2026-07-09T08:47:35,2026-01-22,,https://img.a.transfermarkt.technology/portrait/medium/320748-1765461620.jpg?lm=1
Seko Fofana,Rennes,MF,30,655,0.14,0.0,1.24,0.41,0.959,0.411,0.274,0.411,1.781,0.0,,seko fofana,2029-06-30,182893.0,2026-07-09T08:47:35,2025-01-01,,https://img.a.transfermarkt.technology/portrait/medium/182893-1653394911.jpg?lm=1
Valentin Rongier,Rennes,MF,30,2745,0.07,0.16,0.72,0.33,0.689,1.18,1.574,1.574,0.852,0.0,,valentin rongier,2028-06-30,332889.0,2026-07-09T08:47:35,2025-07-21,,https://img.a.transfermarkt.technology/portrait/medium/332889-1703065877.jpg?lm=1
Yassir Zabiri,Rennes,MF,20,48,0.0,0.0,7.5,3.75,2.0,0.0,2.0,12.0,0.0,0.0,,yassir zabiri,2029-06-30,1153105.0,2026-07-09T08:47:35,2026-02-02,,https://img.a.transfermarkt.technology/portrait/medium/1153105-1759431831.jpg?lm=1
Aaron Anselmino,Strasbourg,DF,20,16,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,aaron anselmino,,,,,,
Abakar Sylla,Strasbourg,DF,22,2,0.0,0.0,0.0,0.0,,,,,,,,abakar sylla,2028-06-30,962555.0,2026-07-09T08:47:39,2023-07-15,,https://img.a.transfermarkt.technology/portrait/medium/962555-1732575720.png?lm=1
Abdoul Ouattara,Strasbourg,"MF,DF",19,1768,0.1,0.0,1.37,0.56,0.969,1.02,0.663,0.612,0.561,0.051,,abdoul ouattara,2029-06-30,991487.0,2026-07-09T08:47:39,2025-01-01,,https://img.a.transfermarkt.technology/portrait/medium/991487-1732487466.png?lm=1
Amadou Cissé,Strasbourg,DF,19,90,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,,amadou cisse,,,,,,
Andrew Omobamidele,Strasbourg,DF,23,1357,0.07,0.0,0.27,0.2,0.0,1.06,0.265,0.861,0.662,0.0,,andrew omobamidele,2029-06-30,621993.0,2026-07-09T08:47:39,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/621993-1750770741.png?lm=1
Ben Chilwell,Strasbourg,"DF,MF",28,1598,0.0,0.11,0.28,0.17,1.685,1.236,0.955,0.787,1.236,0.225,,ben chilwell,2027-06-30,316125.0,2026-07-09T08:47:39,2025-09-01,,https://img.a.transfermarkt.technology/portrait/medium/316125-1683899136.jpg?lm=1
David Datro Fofana,Strasbourg,FW,22,171,0.0,0.0,1.58,0.53,0.0,0.526,0.526,1.579,0.526,1.579,,david datro fofana,,,,,,
Diego Moreira,Strasbourg,MF,20,2034,0.18,0.27,1.28,0.49,3.938,0.885,1.106,0.752,1.195,0.354,,diego moreira,2029-06-30,655006.0,2026-07-09T08:47:39,2024-08-16,,https://img.a.transfermarkt.technology/portrait/medium/655006-1732575837.png?lm=1
Dilane Bakwa,Strasbourg,"FW,MF",22,107,0.84,1.68,1.68,0.84,6.667,0.833,0.833,0.0,3.333,0.0,,dilane bakwa,,,,,,
Emanuel Emegha,Strasbourg,FW,22,443,0.81,0.41,3.45,1.63,0.0,0.0,0.0,2.449,1.837,0.816,,emanuel emegha,,,,,,
Félix Lemaréchal,Strasbourg,"MF,FW",21,555,0.0,0.32,1.62,0.32,2.419,0.484,0.968,1.452,0.968,0.0,,felix lemarechal,,,,,,
Gessime Yassine,Strasbourg,MF,19,510,0.0,0.18,1.41,0.18,3.158,0.175,1.579,1.579,3.333,0.175,,gessime yassine,2030-06-30,1151929.0,2026-07-09T08:47:39,2026-01-17,,https://img.a.transfermarkt.technology/portrait/medium/1151929-1780320928.jpg?lm=1
Guéla Doué,Strasbourg,"DF,MF",22,2061,0.09,0.26,0.52,0.22,2.271,1.179,1.659,1.834,1.048,0.0,,guela doue,2029-06-30,711980.0,2026-07-09T08:47:39,2024-07-26,,https://img.a.transfermarkt.technology/portrait/medium/711980-1780899949.jpg?lm=1
Idrissa Sabaly,Strasbourg,MF,17,56,0.0,0.0,1.61,0.0,3.333,1.667,1.667,1.667,0.0,0.0,,idrissa sabaly,,,,,,
Ismaël Doukouré,Strasbourg,"DF,MF",22,2072,0.0,0.09,0.3,0.13,0.13,1.043,0.478,0.913,0.739,0.0,,ismael doukoure,2028-06-30,786436.0,2026-07-09T08:47:39,2022-01-29,,https://img.a.transfermarkt.technology/portrait/medium/786436-1732576094.png?lm=1
Jean-Baptiste Bosey,Strasbourg,FW,17,1,0.0,0.0,0.0,0.0,,,,,,,,jean-baptiste bosey,,,,,,
Joaquín Panichelli,Strasbourg,FW,22,2193,0.45,0.04,2.38,1.27,0.0,0.533,0.41,1.762,1.803,0.574,,joaquin panichelli,2030-06-30,1064871.0,2026-07-09T08:47:39,2025-07-27,,https://img.a.transfermarkt.technology/portrait/medium/1064871-1727113388.jpg?lm=1
Julio Enciso,Strasbourg,"MF,FW",21,1883,0.1,0.29,2.92,1.05,2.919,0.335,0.478,0.957,1.483,0.239,,julio enciso,2029-06-30,660867.0,2026-07-09T08:47:39,2025-09-01,,https://img.a.transfermarkt.technology/portrait/medium/660867-1782800837.jpg?lm=1
Junior Mwanga,Strasbourg,"DF,MF",22,377,0.0,0.0,0.24,0.0,0.952,0.238,1.905,2.143,0.476,0.0,,junior mwanga,2027-06-30,1011200.0,2026-07-09T08:47:39,2023-08-08,,https://img.a.transfermarkt.technology/portrait/medium/1011200-1732575482.png?lm=1
Karl-Johan Johnsson,Strasbourg,GK,35,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,karl-johan johnsson,,,,,,
Kendry Páez,Strasbourg,"MF,FW",18,424,0.21,0.0,2.12,0.85,3.83,0.638,0.851,1.489,0.638,0.213,,kendry paez,,,,,,
Lucas Høgsberg,Strasbourg,DF,19,1792,0.0,0.0,0.2,0.05,0.0,0.653,0.452,0.804,0.653,0.05,,lucas hogsberg,2030-06-30,926978.0,2026-07-09T08:47:39,2025-08-09,,https://img.a.transfermarkt.technology/portrait/medium/926978-1738564989.jpg?lm=1
Mamadou Sarr,Strasbourg,DF,19,1305,0.0,0.0,0.07,0.0,0.0,0.345,0.897,1.103,0.759,0.0,,mamadou sarr,,,,,,
Martial Godo,Strasbourg,MF,22,1584,0.57,0.06,2.33,0.97,1.761,0.852,0.739,0.852,1.818,0.625,,martial godo,2030-06-30,992686.0,2026-07-09T08:47:39,2025-09-01,,https://img.a.transfermarkt.technology/portrait/medium/992686-1726650122.jpg?lm=1
Mathis Amougou,Strasbourg,MF,19,409,0.0,0.0,0.66,0.44,0.444,0.444,2.444,0.889,0.889,0.0,,mathis amougou,2030-06-30,1010854.0,2026-07-09T08:47:39,2025-07-12,,https://img.a.transfermarkt.technology/portrait/medium/1010854-1727721658.jpg?lm=1
Max Oyedele,Strasbourg,"MF,DF",20,446,0.2,0.0,0.4,0.2,0.0,1.0,1.6,1.8,1.0,0.0,,max oyedele,,,,,,
Mike Penders,Strasbourg,GK,20,2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,mike penders,,,,,,
Rabby Nzingoula,Strasbourg,MF,19,51,0.0,0.0,1.76,0.0,3.333,1.667,1.667,5.0,3.333,0.0,,rabby nzingoula,2027-06-30,1068110.0,2026-07-09T08:47:39,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1068110-1771530826.jpg?lm=1
Rafael Gonçalves,Strasbourg,"MF,DF",20,588,0.0,0.15,0.77,0.46,0.615,0.615,1.538,1.077,0.308,0.0,,rafael goncalves,,,,,,
Samir El Mourabet,Strasbourg,MF,19,2128,0.04,0.08,0.51,0.04,0.763,1.144,1.568,0.975,1.102,0.127,,samir el mourabet,2030-06-30,1130514.0,2026-07-09T08:47:39,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1130514-1780319759.jpg?lm=1
Samuel Amo-Ameyaw,Strasbourg,"MF,DF",19,1047,0.17,0.17,1.46,0.43,4.31,0.259,1.034,1.293,2.241,0.172,,samuel amo-ameyaw,2029-06-30,933900.0,2026-07-09T08:47:39,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/933900-1750770965.png?lm=1
Sebastian Nanasi,Strasbourg,MF,23,1050,0.6,0.17,1.63,0.94,2.051,0.427,0.342,0.684,0.256,0.085,,sebastian nanasi,2029-06-30,579928.0,2026-07-09T08:47:39,2024-08-23,,https://img.a.transfermarkt.technology/portrait/medium/579928-1732576164.png?lm=1
Tyrese Noubissié,Strasbourg,MF,16,58,0.0,0.0,0.0,0.0,1.667,3.333,0.0,3.333,1.667,0.0,,tyrese noubissie,,,,,,
Valentín Barco,Strasbourg,MF,21,2168,0.08,0.17,1.12,0.42,4.274,0.581,1.369,0.996,2.531,0.083,,valentin barco,2029-06-30,849410.0,2026-07-09T08:47:39,2025-07-02,,https://img.a.transfermarkt.technology/portrait/medium/849410-1750770955.png?lm=1
Yaya Diémé,Strasbourg,FW,17,154,0.0,0.0,1.17,0.58,0.588,0.0,0.0,2.353,0.588,0.588,,yaya dieme,2030-06-30,1133733.0,2026-07-09T08:47:39,2030-06-30,NEW,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Alexis Vossah,Toulouse,MF,17,1092,0.08,0.08,0.74,0.16,0.496,0.579,0.579,1.488,0.826,0.0,,alexis vossah,2028-06-30,1200427.0,2026-07-09T08:47:46,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1200427-1758106573.jpg?lm=1
Aron Dønnum,Toulouse,MF,27,2419,0.04,0.15,1.49,0.52,5.204,1.078,1.078,1.561,1.413,0.0,,aron donnum,2027-06-30,476836.0,2026-07-09T08:47:46,2023-09-01,,https://img.a.transfermarkt.technology/portrait/medium/476836-1678012976.jpg?lm=1
Charlie Cresswell,Toulouse,DF,22,2533,0.11,0.07,1.35,0.43,0.071,1.068,0.498,1.103,0.534,0.142,,charlie cresswell,2028-06-30,597659.0,2026-07-09T08:47:46,2024-07-08,,https://img.a.transfermarkt.technology/portrait/medium/597659-1641461698.jpg?lm=1
Cristian Cásseres Jr.,Toulouse,MF,25,2495,0.07,0.11,0.94,0.22,3.538,1.336,1.516,1.408,1.516,0.036,,cristian casseres jr.,2027-06-30,467632.0,2026-07-09T08:47:46,2023-07-07,,https://img.a.transfermarkt.technology/portrait/medium/467632-1646141354.JPG?lm=1
Dayann Methalie,Toulouse,MF,19,1871,0.1,0.05,0.72,0.34,2.067,1.106,1.442,2.74,0.529,0.048,,dayann methalie,2030-06-30,1191444.0,2026-07-09T08:47:46,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1191444-1758104984.jpg?lm=1
Djibril Sidibé,Toulouse,"MF,DF",33,2141,0.08,0.17,0.34,0.21,2.395,0.756,1.345,1.218,0.588,0.21,,djibril sidibe,,,,,,
Emersonn,Toulouse,FW,21,1499,0.36,0.12,3.06,1.14,0.479,0.419,0.479,2.395,0.599,0.299,,emersonn,2029-06-30,743599.0,2026-07-07T08:43:13,2025-09-01,,https://img.a.transfermarkt.technology/portrait/medium/743599-1744294419.jpg?lm=1
Francis Abu,Toulouse,MF,24,526,0.0,0.0,1.03,0.0,0.0,1.379,2.069,0.862,0.69,0.0,,francis abu,,,,,,
Frank Magri,Toulouse,"FW,MF",25,1253,0.36,0.07,2.37,0.86,1.079,0.216,0.216,2.014,1.583,0.216,,frank magri,,,,,,
Guillaume Restes,Toulouse,GK,20,2939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,guillaume restes,2028-06-30,912902.0,2026-07-09T08:47:46,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/912902-1676656145.jpg?lm=1
Ilyas Azizi,Toulouse,FW,17,29,0.0,0.0,3.1,0.0,6.667,0.0,3.333,0.0,0.0,0.0,,ilyas azizi,,,,,,
Jacen Russell-Rowe,Toulouse,FW,22,472,0.19,0.0,2.1,0.76,0.577,0.192,0.577,1.731,0.192,0.192,,jacen russell-rowe,2029-06-30,683625.0,2026-07-09T08:47:46,2026-02-02,,https://img.a.transfermarkt.technology/portrait/medium/683625-1740676078.jpg?lm=1
Jaydee Canvot,Toulouse,"MF,DF",19,180,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,jaydee canvot,,,,,,
Julián Vignolo,Toulouse,MF,18,195,0.92,0.0,3.69,3.23,4.545,0.0,1.364,1.364,0.455,0.0,,julian vignolo,2029-06-30,1234988.0,2026-07-09T08:47:46,2025-08-20,,https://img.a.transfermarkt.technology/portrait/medium/1234988-1747676987.jpeg?lm=1
Kjetil Haug,Toulouse,GK,27,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kjetil haug,,,,,,
Mario Sauer,Toulouse,MF,21,651,0.14,0.0,1.94,0.41,0.972,1.389,0.833,1.667,0.417,0.0,,mario sauer,2028-06-30,710885.0,2026-07-09T08:47:46,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/710885-1699980894.png?lm=1
Mark McKenzie,Toulouse,DF,26,2404,0.0,0.07,0.22,0.04,0.15,0.936,1.124,1.311,0.449,0.037,,mark mckenzie,2027-06-30,429259.0,2026-07-09T08:47:46,2024-08-16,,https://img.a.transfermarkt.technology/portrait/medium/429259-1714036622.png?lm=1
Mathis Saka,Toulouse,FW,18,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,mathis saka,2029-06-30,986310.0,2026-07-09T08:47:46,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/986310-1772558213.png?lm=1
Noah Edjouma,Toulouse,FW,19,256,0.0,0.0,2.81,1.05,4.286,1.071,1.071,1.429,1.429,0.0,,noah edjouma,,,,,,
Pape Demba Diop,Toulouse,MF,21,1181,0.08,0.15,2.21,0.84,1.069,2.214,1.527,1.145,1.298,0.0,,pape demba diop,,,,,,
Rafik Messali,Toulouse,MF,22,502,0.0,0.0,0.0,0.0,1.607,2.143,1.071,1.964,1.607,0.0,,rafik messali,2028-06-30,883865.0,2026-07-09T08:47:46,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/883865-1741897311.jpg?lm=1
Rasmus Nicolaisen,Toulouse,DF,28,2564,0.04,0.0,0.53,0.18,0.07,1.404,0.561,0.982,0.737,0.035,,rasmus nicolaisen,2029-06-30,283227.0,2026-07-09T08:47:46,2021-08-17,,https://img.a.transfermarkt.technology/portrait/medium/283227-1626438001.jpg?lm=1
Santiago Hidalgo,Toulouse,"MF,FW",20,1306,0.28,0.41,2.27,0.9,0.828,0.552,1.379,2.828,2.069,0.552,,santiago hidalgo,2029-06-30,989574.0,2026-07-09T08:47:46,2025-07-31,,https://img.a.transfermarkt.technology/portrait/medium/989574-1720465616.png?lm=1
Seny Koumbassa,Toulouse,DF,18,444,0.2,0.0,0.61,0.2,0.0,0.816,1.224,0.204,0.0,0.0,,seny koumbassa,2030-06-30,1075583.0,2026-07-09T08:47:46,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1075583-1770737252.jpg?lm=1
Warren Kamanzi,Toulouse,MF,24,870,0.1,0.1,1.24,0.21,1.237,0.722,1.134,0.825,0.825,0.103,,warren kamanzi,,,,,,
Yann Gboho,Toulouse,"MF,FW",24,2601,0.28,0.1,1.97,0.55,1.142,0.45,0.657,0.554,2.388,0.173,,yann gboho,2027-06-30,463613.0,2026-07-09T08:47:46,2024-01-08,,https://img.a.transfermarkt.technology/portrait/medium/463613-1672485001.jpg?lm=1
